date,kpi,value,injected_anomaly,anomaly_iqr,anomaly_zscore,anomaly_any,rolling_mean,rolling_std
2023-10-02,conversion_rate,0.217942,False,False,False,False,0.22681078571428573,0.023276831562004666
2023-10-03,conversion_rate,0.219872,False,False,False,False,0.23002392857142856,0.01808350840476695
2023-10-04,conversion_rate,0.231906,False,False,False,False,0.22971814285714287,0.01800731104881552
2023-10-05,conversion_rate,0.22863,False,False,False,False,0.23034457142857143,0.01778921358885469
2023-10-06,conversion_rate,0.227676,False,False,False,False,0.2302863571428571,0.017797077684086476
2023-10-07,conversion_rate,0.221453,False,False,False,False,0.22948721428571428,0.01793387578419287
2023-10-08,conversion_rate,0.227596,False,False,False,False,0.22949807142857143,0.017932589638653806
2023-10-09,conversion_rate,0.218381,False,False,False,False,0.22901257142857143,0.018149247370342722
2023-10-10,conversion_rate,0.221174,False,False,False,False,0.22877778571428573,0.018233721929767657
2023-10-11,conversion_rate,0.230309,False,False,False,False,0.22455571428571428,0.005530604424175092
2023-10-12,conversion_rate,0.229508,False,False,False,False,0.22524378571428572,0.0055026319881221475
2023-10-13,conversion_rate,0.283128,True,True,True,True,0.22970021428571427,0.016280876097096643
2023-10-14,conversion_rate,0.216369,False,False,False,False,0.2283612142857143,0.016569598018329013
2023-10-15,conversion_rate,0.223521,False,False,False,False,0.22839035714285716,0.01656001335751577
2023-10-16,conversion_rate,0.235573,False,False,False,False,0.2296497142857143,0.016373667924344415
2023-10-17,conversion_rate,0.208184,False,False,False,False,0.22881485714285715,0.01718827059747053
2023-10-18,conversion_rate,0.224563,False,False,False,False,0.22829035714285714,0.017198721153742148
2023-10-19,conversion_rate,0.212082,False,False,False,False,0.22710835714285715,0.01773389598657439
2023-10-20,conversion_rate,0.217574,False,False,False,False,0.2263867857142857,0.01791363104187416
2023-10-21,conversion_rate,0.21953,False,False,False,False,0.22624942857142855,0.01796168022256226
2023-10-22,conversion_rate,0.219043,False,False,False,False,0.22563850000000002,0.0180575565250077
2023-10-23,conversion_rate,0.21813,False,False,False,False,0.22562057142857142,0.018065439349186137
2023-10-24,conversion_rate,0.222126,False,False,False,False,0.22568857142857143,0.018049198962469638
2023-10-25,conversion_rate,0.217998,False,False,False,False,0.2248092142857143,0.018106580496003208
2023-10-26,conversion_rate,0.210988,False,False,False,False,0.22348635714285714,0.018410856761943296
2023-10-27,conversion_rate,0.227752,False,False,False,False,0.21953092857142859,0.007062957219664824
2023-10-28,conversion_rate,0.227498,False,False,False,False,0.22032585714285716,0.007301946082614473
2023-10-29,conversion_rate,0.228128,False,False,False,False,0.22065492857142857,0.007556392499724479
2023-10-30,conversion_rate,0.210203,False,False,False,False,0.2188427857142857,0.006696771727178422
2023-10-31,conversion_rate,0.223959,False,False,False,False,0.21996957142857143,0.006062486551475017
2023-11-01,conversion_rate,0.226748,False,False,False,False,0.22012564285714284,0.0062160162435085965
2023-11-02,conversion_rate,0.213908,False,False,False,False,0.22025607142857143,0.006051229264363762
2023-11-03,conversion_rate,0.177621,True,True,True,True,0.21740228571428571,0.012927503152513392
2023-11-04,conversion_rate,0.220708,False,False,False,False,0.21748642857142858,0.012946237497460848
2023-11-05,conversion_rate,0.23537,False,False,False,False,0.21865264285714286,0.013804191897375324
2023-11-06,conversion_rate,0.235965,False,False,False,False,0.21992657142857144,0.014554799154147908
2023-11-07,conversion_rate,0.20903,False,False,False,False,0.21899114285714286,0.014820971964686533
2023-11-08,conversion_rate,0.18187,True,True,False,True,0.21641057142857142,0.01784410645957542
2023-11-09,conversion_rate,0.286726,True,True,False,True,0.22182042857142856,0.025786820147910085
2023-11-10,conversion_rate,0.22883,False,False,False,False,0.22189742857142858,0.025807495571022653
2023-11-11,conversion_rate,0.284297,True,True,False,True,0.2259545,0.03074742174744717
2023-11-12,conversion_rate,0.214,False,False,False,False,0.22494535714285716,0.030902053791859008
2023-11-13,conversion_rate,0.225169,False,False,False,False,0.22601435714285714,0.030610322968685832
2023-11-14,conversion_rate,0.220668,False,False,False,False,0.2257792857142857,0.03063994346356651
2023-11-15,conversion_rate,0.225641,False,False,False,False,0.2257002142857143,0.03063867960646273
2023-11-16,conversion_rate,0.223226,False,False,False,False,0.22636578571428573,0.030463517358861054
2023-11-17,conversion_rate,0.230484,False,False,False,False,0.23014171428571428,0.027040760132205514
2023-11-18,conversion_rate,0.222097,False,False,False,False,0.23024092857142858,0.027006010534592263
2023-11-19,conversion_rate,0.220295,False,False,False,False,0.22916414285714287,0.0270861892735512
2023-11-20,conversion_rate,0.229801,False,False,False,False,0.22872385714285715,0.027017147617071646
2023-11-21,conversion_rate,0.225964,False,False,False,False,0.22993342857142857,0.02644053905162794
2023-11-22,conversion_rate,0.227133,False,False,False,False,0.2331665,0.022599758493433975
2023-11-23,conversion_rate,0.216698,False,False,False,False,0.22816449999999996,0.016852412489930704
2023-11-24,conversion_rate,0.213883,False,False,False,False,0.22709685714285713,0.01727517066978885
2023-11-25,conversion_rate,0.217509,False,False,False,False,0.22232628571428573,0.005414109194838043
2023-11-26,conversion_rate,0.217158,False,False,False,False,0.22255185714285713,0.005097022567631862
2023-11-27,conversion_rate,0.227761,False,False,False,False,0.22273700000000002,0.005244346039747836
2023-11-28,conversion_rate,0.229239,False,False,False,False,0.22334921428571428,0.0054792553140647375
2023-11-29,conversion_rate,0.220813,False,False,False,False,0.22300435714285713,0.005475850725716787
2023-11-30,conversion_rate,0.290865,True,True,True,True,0.2278357142857143,0.01894939372453576
2023-12-01,conversion_rate,0.232364,False,False,False,False,0.22796999999999998,0.018976246872988822
2023-12-02,conversion_rate,0.166051,True,True,False,True,0.2239667142857143,0.02520130578249588
2023-12-03,conversion_rate,0.216072,False,False,False,False,0.22366507142857142,0.02527380334370051
2023-12-04,conversion_rate,0.234125,False,False,False,False,0.22397392857142856,0.025380749441757583
2023-12-05,conversion_rate,0.221927,False,False,False,False,0.22368557142857143,0.025379333178226566
2023-12-06,conversion_rate,0.223409,False,False,False,False,0.22341957142857144,0.025359929518569573
2023-12-07,conversion_rate,0.280849,True,True,False,True,0.22800178571428573,0.029508335774511597
2023-12-08,conversion_rate,0.215954,False,False,False,False,0.2281497142857143,0.029437217564030914
2023-12-09,conversion_rate,0.211699,False,False,False,False,0.22773471428571426,0.029639029833153308
2023-12-10,conversion_rate,0.227549,False,False,False,False,0.22847692857142857,0.02948349266823021
2023-12-11,conversion_rate,0.217018,False,False,False,False,0.22770957142857143,0.02964293039524913
2023-12-12,conversion_rate,0.245934,False,False,False,False,0.22890207142857144,0.030042309970758286
2023-12-13,conversion_rate,0.214937,False,False,False,False,0.22848235714285714,0.0302046213366996
2023-12-14,conversion_rate,0.21375,False,False,False,False,0.22297414285714284,0.02443331776916092
2023-12-15,conversion_rate,0.227106,False,False,False,False,0.22259857142857145,0.024318020060201347
2023-12-16,conversion_rate,0.234851,False,False,False,False,0.22751285714285713,0.01819160966725366
2023-12-17,conversion_rate,0.223969,False,False,False,False,0.22807692857142858,0.017930124734493843
2023-12-18,conversion_rate,0.166136,True,True,False,True,0.2232205714285714,0.024257088492024213
2023-12-19,conversion_rate,0.209869,False,False,False,False,0.22235928571428573,0.024519204713004974
2023-12-20,conversion_rate,0.218722,False,False,False,False,0.2220245,0.02453576197418474
2023-12-21,conversion_rate,0.215861,False,False,False,False,0.2173825,0.017763488135238904
2023-12-22,conversion_rate,0.20981,False,False,False,False,0.21694364285714288,0.01787702747020135
2023-12-23,conversion_rate,0.225012,False,False,False,False,0.21789457142857144,0.017930588049537077
2023-12-24,conversion_rate,0.159833,True,True,False,True,0.21305771428571427,0.023419228307685048
2023-12-25,conversion_rate,0.271618,True,True,False,True,0.21695771428571428,0.028189832467176473
2023-12-26,conversion_rate,0.260341,True,True,False,True,0.2179867857142857,0.02955870953563589
2023-12-27,conversion_rate,0.218355,False,False,False,False,0.21823092857142856,0.02954569463745766
2023-12-28,conversion_rate,0.277367,True,True,False,True,0.22277499999999997,0.03343908464196219
2023-12-29,conversion_rate,0.227112,False,False,False,False,0.22277542857142854,0.03343914445840225
2023-12-30,conversion_rate,0.231639,False,False,False,False,0.22254599999999997,0.033360847060819494
2023-12-31,conversion_rate,0.230695,False,False,False,False,0.22302642857142857,0.03343127212360011
2023-01-01,open_rate,0.203773,False,False,False,False,0.203773,
2023-01-02,open_rate,0.217317,False,False,False,False,0.210545,0.0095770542443906
2023-01-03,open_rate,0.218858,False,False,False,False,0.21331599999999998,0.008300319692638346
2023-01-04,open_rate,0.197287,False,False,False,False,0.20930875,0.010495828453088716
2023-01-05,open_rate,0.202269,False,False,False,False,0.2079008,0.009619429671243507
2023-01-06,open_rate,0.213108,False,False,False,False,0.20876866666666669,0.00886261231616653
2023-01-07,open_rate,0.209892,False,False,False,False,0.20892914285714287,0.008101554324707726
2023-01-08,open_rate,0.212251,False,False,False,False,0.209344375,0.007591974031596036
2023-01-09,open_rate,0.206092,False,False,False,False,0.208983,0.007183915227784915
2023-01-10,open_rate,0.219196,False,False,False,False,0.21000429999999998,0.007503657893913403
2023-01-11,open_rate,0.218545,False,False,False,False,0.2107807272727273,0.007570047953492889
2023-01-12,open_rate,0.213316,False,False,False,False,0.21099199999999999,0.0072547679243628255
2023-01-13,open_rate,0.221383,False,False,False,False,0.21179130769230767,0.007520059334701821
2023-01-14,open_rate,0.216541,False,False,False,False,0.21213057142857145,0.007335706601320656
2023-01-15,open_rate,0.244772,True,True,False,True,0.21505907142857142,0.01100738205069172
2023-01-16,open_rate,0.216009,False,False,False,False,0.21496564285714287,0.01099228363344133
2023-01-17,open_rate,0.206153,False,False,False,False,0.21405814285714286,0.01116924463982126
2023-01-18,open_rate,0.220032,False,False,False,False,0.2156827857142857,0.010149799430974542
2023-01-19,open_rate,0.213167,False,False,False,False,0.2164612142857143,0.009434616238402823
2023-01-20,open_rate,0.212251,False,False,False,False,0.21639999999999998,0.009460790274357887
2023-01-21,open_rate,0.208623,False,False,False,False,0.21630935714285715,0.00953373695081068
2023-01-22,open_rate,0.222991,False,False,False,False,0.21707650000000003,0.00961382337094314
2023-01-23,open_rate,0.212751,False,False,False,False,0.21755214285714283,0.009183665271784248
2023-01-24,open_rate,0.210784,False,False,False,False,0.2169512857142857,0.009341665486728492
2023-01-25,open_rate,0.211439,False,False,False,False,0.21644371428571427,0.009440933171189032
2023-01-26,open_rate,0.218153,False,False,False,False,0.21678921428571427,0.009406109824336135
2023-01-27,open_rate,0.21698,False,False,False,False,0.21647471428571427,0.009313854505962718
2023-01-28,open_rate,0.21741,False,False,False,False,0.2165367857142857,0.009317225323012235
2023-01-29,open_rate,0.217619,False,False,False,False,0.2145972857142857,0.004639459176515057
2023-01-30,open_rate,0.23052,False,False,False,False,0.21563378571428574,0.006302129068553233
2023-01-31,open_rate,0.211476,False,False,False,False,0.21601399999999998,0.005828951640798677
2023-02-01,open_rate,0.210746,False,False,False,False,0.21535071428571428,0.005864790853751062
2023-02-02,open_rate,0.154399,True,True,True,True,0.21115299999999998,0.01734446625561905
2023-02-03,open_rate,0.219325,False,False,False,False,0.21165828571428572,0.017481414779168158
2023-02-04,open_rate,0.259156,True,True,False,True,0.2152677857142857,0.0215499763597178
2023-02-05,open_rate,0.213956,False,False,False,False,0.21462242857142858,0.021435881484860083
2023-02-06,open_rate,0.208557,False,False,False,False,0.21432285714285712,0.021493276178868106
2023-02-07,open_rate,0.208718,False,False,False,False,0.21417528571428573,0.021526509601056922
2023-02-08,open_rate,0.219822,False,False,False,False,0.21477407142857144,0.021561105482091832
2023-02-09,open_rate,0.220554,False,False,False,False,0.21494557142857146,0.021599564008115062
2023-02-10,open_rate,0.219087,False,False,False,False,0.21509607142857146,0.021622158465028726
2023-02-11,open_rate,0.170705,True,True,False,True,0.21176,0.024631331389106833
2023-02-12,open_rate,0.258204,True,True,False,True,0.2146589285714286,0.027585108241346697
2023-02-13,open_rate,0.184616,True,True,False,True,0.2113800714285714,0.02827432631167576
2023-02-14,open_rate,0.216753,False,False,False,False,0.211757,0.028310854096835494
2023-02-15,open_rate,0.221664,False,False,False,False,0.21253685714285717,0.028430982590387986
2023-02-16,open_rate,0.216818,False,False,False,False,0.21699535714285714,0.022985267293528393
2023-02-17,open_rate,0.220241,False,False,False,False,0.2170607857142857,0.02299371100031343
2023-02-18,open_rate,0.266587,True,True,False,True,0.21759157142857144,0.024099368423624375
2023-02-19,open_rate,0.217325,False,False,False,False,0.21783221428571428,0.024077083286102894
2023-02-20,open_rate,0.219889,False,False,False,False,0.21864164285714288,0.02393132086298736
2023-02-21,open_rate,0.20422,False,False,False,False,0.21832035714285714,0.02410436521145608
2023-02-22,open_rate,0.212743,False,False,False,False,0.2178147142857143,0.024144657037335416
2023-02-23,open_rate,0.2116,False,False,False,False,0.21717514285714284,0.024185072143646947
2023-02-24,open_rate,0.146948,True,True,False,True,0.21202235714285714,0.030584573634450073
2023-02-25,open_rate,0.213029,False,False,False,False,0.2150455,0.028183939381116723
2023-02-26,open_rate,0.226282,False,False,False,False,0.21276535714285713,0.025596219368093413
2023-02-27,open_rate,0.20855,False,False,False,False,0.2144749285714286,0.02433994792189703
2023-02-28,open_rate,0.222277,False,False,False,False,0.21486950000000002,0.02442434620729584
2023-03-01,open_rate,0.20236,False,False,False,False,0.21349064285714284,0.024555804329063482
2023-03-02,open_rate,0.212435,False,False,False,False,0.21317757142857144,0.024538053219483363
2023-03-03,open_rate,0.216128,False,False,False,False,0.21288378571428573,0.02447151152220309
2023-03-04,open_rate,0.219262,False,False,False,False,0.20950342857142856,0.019178883382569407
2023-03-05,open_rate,0.220155,False,False,False,False,0.20970557142857144,0.019282298202134597
2023-03-06,open_rate,0.220722,False,False,False,False,0.20976507142857143,0.019317391982213973
2023-03-07,open_rate,0.212106,False,False,False,False,0.21032835714285714,0.019258147700717133
2023-03-08,open_rate,0.2112,False,False,False,False,0.21021814285714285,0.019247678157106627
2023-03-09,open_rate,0.221047,False,False,False,False,0.21089292857142858,0.019464228343155678
2023-03-10,open_rate,0.271874,True,True,True,True,0.2198162142857143,0.016267280034467365
2023-03-11,open_rate,0.204924,False,False,False,False,0.21923728571428572,0.016666725830590968
2023-03-12,open_rate,0.131226,True,True,False,True,0.21244757142857143,0.02863845193687429
2023-03-13,open_rate,0.207465,False,False,False,False,0.21237007142857142,0.02865127591323017
2023-03-14,open_rate,0.218021,False,False,False,False,0.21206607142857142,0.02856050915960784
2023-03-15,open_rate,0.21529,False,False,False,False,0.2129896428571429,0.028431265291812214
2023-03-16,open_rate,0.255134,True,True,False,True,0.21603957142857144,0.0305764984027182
2023-03-17,open_rate,0.210869,False,False,False,False,0.21566392857142858,0.030607616941550012
2023-03-18,open_rate,0.215186,False,False,False,False,0.21537278571428572,0.030590139678758156
2023-03-19,open_rate,0.218611,False,False,False,False,0.2152625,0.030574351454848808
2023-03-20,open_rate,0.211518,False,False,False,False,0.21460507142857144,0.030546870338154838
2023-03-21,open_rate,0.217183,False,False,False,False,0.2149677142857143,0.030545056199322667
2023-03-22,open_rate,0.208709,False,False,False,False,0.21478978571428572,0.03057593142220143
2023-03-23,open_rate,0.210866,False,False,False,False,0.2140625714285714,0.030536709516742137
2023-03-24,open_rate,0.21064,False,False,False,False,0.20968871428571428,0.025606642946489684
2023-03-25,open_rate,0.204448,False,False,False,False,0.20965471428571428,0.02561377111401829
2023-03-26,open_rate,0.216981,False,False,False,False,0.21578007142857142,0.012109054955593451
2023-03-27,open_rate,0.20972,False,False,False,False,0.21594114285714286,0.012004488236662808
2023-03-28,open_rate,0.213245,False,False,False,False,0.2156,0.012008697726103482
2023-03-29,open_rate,0.216667,False,False,False,False,0.21569835714285718,0.012011602164363625
2023-03-30,open_rate,0.21632,False,False,False,False,0.21292592857142859,0.00404996766301014
2023-03-31,open_rate,0.21787,False,False,False,False,0.21342599999999998,0.004205682803796924
2023-04-01,open_rate,0.21205,False,False,False,False,0.21320199999999997,0.004188209586262467
2023-04-02,open_rate,0.209523,False,False,False,False,0.21255285714285715,0.003984707727089766
2023-04-03,open_rate,0.212008,False,False,False,False,0.21258785714285716,0.003977063409431208
2023-04-04,open_rate,0.19986,False,False,False,False,0.2113505,0.0050005361674062025
2023-04-05,open_rate,0.201571,False,False,False,False,0.21084064285714282,0.005616537690772414
2023-04-06,open_rate,0.202414,False,False,False,False,0.21023692857142856,0.006051042611551509
2023-04-07,open_rate,0.204765,False,False,False,False,0.2098172857142857,0.006222234639748552
2023-04-08,open_rate,0.215153,False,False,False,False,0.21058192857142857,0.006169189991267134
2023-04-09,open_rate,0.205275,False,False,False,False,0.20974578571428573,0.006026819893399122
2023-04-10,open_rate,0.209142,False,False,False,False,0.20970450000000002,0.006028989477133252
2023-04-11,open_rate,0.221636,False,False,False,False,0.21030385714285713,0.006778527351493388
2023-04-12,open_rate,0.209134,False,False,False,False,0.2097657857142857,0.0065289610220517795
2023-04-13,open_rate,0.217253,False,False,False,False,0.20983242857142856,0.0066053229783524245
2023-04-14,open_rate,0.204636,False,False,False,False,0.20888714285714283,0.006306798503411708
2023-04-15,open_rate,0.262918,True,True,True,True,0.21252057142857142,0.01579091464547441
2023-04-16,open_rate,0.204351,False,False,False,False,0.2121511428571429,0.015926355968631345
2023-04-17,open_rate,0.208855,False,False,False,False,0.21192592857142856,0.015950810336127746
2023-04-18,open_rate,0.217624,False,False,False,False,0.21319478571428574,0.015620277655261815
2023-04-19,open_rate,0.198291,False,False,False,False,0.21296050000000002,0.015831205647998822
2023-04-20,open_rate,0.214432,False,False,False,False,0.21381892857142856,0.01553846838043857
2023-04-21,open_rate,0.212886,False,False,False,False,0.214399,0.015324585495711909
2023-04-22,open_rate,0.206578,False,False,False,False,0.21378650000000002,0.015462871923267804
2023-04-23,open_rate,0.200122,False,False,False,False,0.21341842857142854,0.01573990900528032
2023-04-24,open_rate,0.211445,False,False,False,False,0.21358292857142855,0.015703770485333866
2023-04-25,open_rate,0.206871,False,False,False,False,0.2125282857142857,0.015616893025126375
2023-04-26,open_rate,0.212528,False,False,False,False,0.21277071428571429,0.015586462427023332
2023-04-27,open_rate,0.210891,False,False,False,False,0.2123162857142857,0.01553839638507717
2023-04-28,open_rate,0.222687,False,False,False,False,0.21360564285714287,0.015600871891843527
2023-04-29,open_rate,0.208827,False,False,False,False,0.209742,0.006481762604534166
2023-04-30,open_rate,0.202898,False,False,False,False,0.20963821428571427,0.006585525260034201
2023-05-01,open_rate,0.211874,False,False,False,False,0.20985385714285715,0.006607298678293189
2023-05-02,open_rate,0.212138,False,False,False,False,0.20946199999999998,0.006264832283346507
2023-05-03,open_rate,0.220643,False,False,False,False,0.21105857142857146,0.006043194273971853
2023-05-04,open_rate,0.216676,False,False,False,False,0.21121885714285712,0.006168021523672131
2023-05-05,open_rate,0.213057,False,False,False,False,0.21123107142857142,0.006171745040153434
2023-05-06,open_rate,0.221326,False,False,False,False,0.2122845,0.006562693065291865
2023-05-07,open_rate,0.201409,False,False,False,False,0.2123764285714286,0.006385849774357246
2023-05-08,open_rate,0.205504,False,False,False,False,0.21195207142857142,0.006644660174956916
2023-05-09,open_rate,0.203334,False,False,False,False,0.2116994285714286,0.0069144769279253756
2023-05-10,open_rate,0.207344,False,False,False,False,0.21132914285714285,0.007004907904266258
2023-05-11,open_rate,0.145536,True,True,True,True,0.20666092857142856,0.018935818897058476
2023-05-12,open_rate,0.21501,False,False,False,False,0.20611257142857142,0.018543110633225567
2023-05-13,open_rate,0.281455,True,True,False,True,0.2113002857142857,0.027403467611651928
2023-05-14,open_rate,0.199208,False,False,False,False,0.2110367142857143,0.027508044799318575
2023-05-15,open_rate,0.202623,False,False,False,False,0.2103759285714286,0.027597351440545273
2023-05-16,open_rate,0.212597,False,False,False,False,0.2104087142857143,0.027599878342620853
2023-05-17,open_rate,0.21654,False,False,False,False,0.21011564285714285,0.027504464374987277
2023-05-18,open_rate,0.225242,False,False,False,False,0.2107275,0.027755761028464523
2023-05-19,open_rate,0.184151,True,True,False,True,0.20866278571428573,0.028630498349134257
2023-05-20,open_rate,0.21341,False,False,False,False,0.20809735714285718,0.028438697605165066
2023-05-21,open_rate,0.202904,False,False,False,False,0.20820414285714284,0.028414447803503436
2023-05-22,open_rate,0.194361,False,False,False,False,0.2074082142857143,0.028650981688587557
2023-05-23,open_rate,0.21239,False,False,False,False,0.20805507142857144,0.028654150996010982
2023-05-24,open_rate,0.204319,False,False,False,False,0.20783900000000002,0.028671325520054393
2023-05-25,open_rate,0.207338,False,False,False,False,0.2122534285714286,0.022416255210189567
2023-05-26,open_rate,0.205903,False,False,False,False,0.21160292857142857,0.02246220008220402
2023-05-27,open_rate,0.209481,False,False,False,False,0.2064619285714286,0.010054956630471281
2023-05-28,open_rate,0.21858,False,False,False,False,0.20784564285714285,0.01030963272200501
2023-05-29,open_rate,0.211813,False,False,False,False,0.20850207142857144,0.010243880705942524
2023-05-30,open_rate,0.2095,False,False,False,False,0.20828085714285713,0.010181901423280704
2023-05-31,open_rate,0.202979,False,False,False,False,0.20731221428571428,0.009978765910892718
2023-06-01,open_rate,0.198247,False,False,False,False,0.20538399999999998,0.008784311837676138
2023-06-02,open_rate,0.207224,False,False,False,False,0.2070320714285714,0.00631026701207922
2023-06-03,open_rate,0.210534,False,False,False,False,0.20682664285714283,0.00613092931350963
2023-06-04,open_rate,0.152693,True,True,True,True,0.20324014285714287,0.015747112643065865
2023-06-05,open_rate,0.212057,False,False,False,False,0.20450414285714283,0.015689683733916632
2023-06-06,open_rate,0.218526,False,False,False,False,0.20494242857142855,0.01600936432079808
2023-06-07,open_rate,0.207489,False,False,False,False,0.20516885714285713,0.016022280836659613
2023-06-08,open_rate,0.202428,False,False,False,False,0.20481814285714287,0.016024885435122142
2023-06-09,open_rate,0.20416,False,False,False,False,0.20469364285714287,0.016022579320864826
2023-06-10,open_rate,0.206046,False,False,False,False,0.20444828571428572,0.01596984394908855
2023-06-11,open_rate,0.227537,False,False,False,False,0.20508807142857144,0.016740369729692704
2023-06-12,open_rate,0.205504,False,False,False,False,0.20463742857142855,0.01662996588513211
2023-06-13,open_rate,0.218047,False,False,False,False,0.20524792857142857,0.016975500470539102
2023-06-14,open_rate,0.205081,False,False,False,False,0.20539807142857144,0.016963180123950254
2023-06-15,open_rate,0.218938,False,False,False,False,0.20687600000000003,0.017192026913212248
2023-06-16,open_rate,0.214938,False,False,False,False,0.207427,0.0173271232198805
2023-06-17,open_rate,0.259426,True,True,False,True,0.2109192857142857,0.022233857250143974
2023-06-18,open_rate,0.21195,False,False,False,False,0.21515192857142856,0.014640369932612243
2023-06-19,open_rate,0.207449,False,False,False,False,0.21482278571428573,0.014766556414247877
2023-06-20,open_rate,0.215812,False,False,False,False,0.2146289285714286,0.014731974824349755
2023-06-21,open_rate,0.209162,False,False,False,False,0.21474842857142856,0.014676283519884871
2023-06-22,open_rate,0.203492,False,False,False,False,0.21482442857142856,0.014610181469489997
2023-06-23,open_rate,0.20321,False,False,False,False,0.21475657142857144,0.014665623549985539
2023-06-24,open_rate,0.280088,True,True,False,True,0.2200452857142857,0.022526533423186418
2023-06-25,open_rate,0.224861,False,False,False,False,0.21985414285714283,0.02246935524684213
2023-06-26,open_rate,0.214331,False,False,False,False,0.22048464285714284,0.022157388264612592
2023-06-27,open_rate,0.212356,False,False,False,False,0.22007814285714286,0.022257526733348316
2023-06-28,open_rate,0.215504,False,False,False,False,0.22082264285714284,0.02188855692824677
2023-06-29,open_rate,0.22327,False,False,False,False,0.22113207142857144,0.021890484850603614
2023-06-30,open_rate,0.290174,True,True,False,True,0.22650607142857143,0.02849239624197816
2023-07-01,open_rate,0.210625,False,False,False,False,0.22302028571428573,0.02710661751570745
2023-07-02,open_rate,0.22212,False,False,False,False,0.2237467142857143,0.026922773861057243
2023-07-03,open_rate,0.217154,False,False,False,False,0.22443992857142855,0.026593789799830774
2023-07-04,open_rate,0.225572,False,False,False,False,0.22513707142857142,0.026477888956823785
2023-07-05,open_rate,0.215544,False,False,False,False,0.2255929285714286,0.026235525942051263
2023-07-06,open_rate,0.205101,False,False,False,False,0.22570785714285715,0.026134592242281693
2023-07-07,open_rate,0.171005,True,True,False,True,0.2234075,0.02947148015585447
2023-07-08,open_rate,0.226896,False,False,False,False,0.21960807142857144,0.024633899720832766
2023-07-09,open_rate,0.227555,False,False,False,False,0.2198005,0.024688551089211697
2023-07-10,open_rate,0.213393,False,False,False,False,0.21973350000000003,0.02470580279626009
2023-07-11,open_rate,0.211977,False,False,False,False,0.21970642857142855,0.02471471458219013
2023-07-12,open_rate,0.225922,False,False,False,False,0.22045057142857144,0.024735279944970195
2023-07-13,open_rate,0.206768,False,False,False,False,0.21927185714285713,0.02498254067530777
2023-07-14,open_rate,0.208468,False,False,False,False,0.2134357142857143,0.014481863938832518
2023-07-15,open_rate,0.22011,False,False,False,False,0.2141132142857143,0.014561902000550167
2023-07-16,open_rate,0.21243,False,False,False,False,0.21342107142857142,0.014381223326932983
2023-07-17,open_rate,0.215455,False,False,False,False,0.2132997142857143,0.014354443216855698
2023-07-18,open_rate,0.214369,False,False,False,False,0.2124995,0.013923472421390836
2023-07-19,open_rate,0.218226,False,False,False,False,0.21269107142857144,0.01398688980363831
2023-07-20,open_rate,0.226348,False,False,False,False,0.21420871428571428,0.014250201830843688
2023-07-21,open_rate,0.216567,False,False,False,False,0.21746314285714283,0.006964799338399965
2023-07-22,open_rate,0.22081,False,False,False,False,0.21702842857142857,0.006505539505970048
2023-07-23,open_rate,0.200695,False,False,False,False,0.21510985714285716,0.00709618494314046
2023-07-24,open_rate,0.215795,False,False,False,False,0.21528142857142857,0.007080502141192332
2023-07-25,open_rate,0.209922,False,False,False,False,0.21513464285714287,0.007174946899906934
2023-07-26,open_rate,0.207189,False,False,False,False,0.21379657142857145,0.006742165216174863
2023-07-27,open_rate,0.209825,False,False,False,False,0.2140149285714286,0.006543601331004307
2023-07-28,open_rate,0.213984,False,False,False,False,0.21440892857142857,0.006347031861905569
2023-07-29,open_rate,0.272549,True,True,True,True,0.21815457142857145,0.016813571668855404
2023-07-30,open_rate,0.20669,False,False,False,False,0.21774457142857143,0.01703246397873232
2023-07-31,open_rate,0.216937,False,False,False,False,0.21785042857142858,0.017021741602633204
2023-08-01,open_rate,0.213143,False,False,False,False,0.21776285714285715,0.017044169112844825
2023-08-02,open_rate,0.21438,False,False,False,False,0.21748814285714285,0.017067109123228123
2023-08-03,open_rate,0.291864,True,True,False,True,0.22216785714285717,0.02621420002111936
2023-08-04,open_rate,0.220991,False,False,False,False,0.22248385714285715,0.02616811489597202
2023-08-05,open_rate,0.22704,False,False,False,False,0.22292885714285715,0.02619042304958981
2023-08-06,open_rate,0.215901,False,False,False,False,0.22401500000000002,0.025503737068546254
2023-08-07,open_rate,0.211888,False,False,False,False,0.22373592857142857,0.02562170542412548
2023-08-08,open_rate,0.215473,False,False,False,False,0.22413242857142857,0.0254337505166002
2023-08-09,open_rate,0.219011,False,False,False,False,0.22497685714285717,0.025020837583155348
2023-08-10,open_rate,0.218554,False,False,False,False,0.22560035714285712,0.024721186586554752
2023-08-11,open_rate,0.20913,False,False,False,False,0.22525364285714283,0.024929796539041864
2023-08-12,open_rate,0.217972,False,False,False,False,0.2213552857142857,0.02090793500243234
2023-08-13,open_rate,0.219032,False,False,False,False,0.22223685714285715,0.020498197661322298
2023-08-14,open_rate,0.236224,False,True,False,True,0.2236145,0.020761040579930962
2023-08-15,open_rate,0.231439,False,False,False,False,0.22492135714285716,0.02062658983562854
2023-08-16,open_rate,0.210979,False,False,False,False,0.22467842857142856,0.020779749053472147
2023-08-17,open_rate,0.215235,False,False,False,False,0.21920492857142856,0.007692264460675319
2023-08-18,open_rate,0.206424,False,False,False,False,0.21816442857142856,0.008386010527743815
2023-08-19,open_rate,0.212974,False,False,False,False,0.2171597142857143,0.008077793457551304
